payment_id,customer_id,amount,payment_method,bank,timestamp,merchant_category,payment_status,failure_code,failure_category,retry_count,gateway_latency_ms,customer_success_rate,previous_failures_30d,previous_successful_retries,customer_tenure_days,subscription_status,hour,day_of_week,device_type,network_type,location_zone,gt_retry_now,gt_retry_later,gt_switch_method,gt_send_notification,gt_stop,gt_best_action,split
PAY_003995,CUST_03127,185,WALLET,SBI,2026-08-03 12:54:26,SaaS,FAILED,BANK_TIMEOUT,TEMPORARY,0,5213,0.77,1,1,779,TRIAL,13,Monday,Android,WiFi,Pune,0.5605,0.8305,0.6205,0.2105,0.0105,RETRY_LATER,train
PAY_006374,CUST_04823,2076,UPI,BOB,2026-08-13 06:36:28,EdTech,FAILED,BANK_TIMEOUT,TEMPORARY,0,4976,0.9,1,2,557,TRIAL,7,Thursday,Web,4G,Bangalore,0.58,0.85,0.64,0.23,0.03,RETRY_LATER,train
PAY_006168,CUST_02004,1440,CARD,ICICI,2026-08-27 08:03:28,EdTech,FAILED,NETWORK_ERROR,TEMPORARY,0,5838,0.97,0,3,844,ACTIVE,8,Thursday,Android,WiFi,Kolkata,0.5205,0.7905,0.6205,0.1905,0.0405,RETRY_LATER,train
PAY_001048,CUST_03023,1391,UPI,PNB,2026-08-11 06:06:25,Travel,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4700,0.75,0,5,352,ACTIVE,7,Tuesday,Android,4G,Pune,0.5275,0.8075,0.6075,0.1875,0.0075,RETRY_LATER,train
PAY_002940,CUST_04320,2050,CARD,Kotak,2026-08-26 17:36:26,Ecommerce,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2233,0.91,0,2,890,ACTIVE,18,Wednesday,Android,3G,Hyderabad,0.2115,0.4715,0.6115,0.7515,0.0815,SEND_NOTIFICATION,train
PAY_001809,CUST_00130,399,CARD,SBI,2026-08-22 11:49:26,Travel,FAILED,BANK_TIMEOUT,TEMPORARY,0,4503,0.82,0,2,353,ACTIVE,12,Saturday,Android,4G,Delhi,0.568,0.838,0.628,0.218,0.018,RETRY_LATER,train
PAY_003167,CUST_02114,350,UPI,ICICI,2026-08-12 11:22:26,EdTech,FAILED,CARD_EXPIRED,CUSTOMER,0,2099,0.91,0,1,657,NONE,12,Wednesday,Android,WiFi,Kolkata,0.1115,0.1515,0.5815,0.6815,0.1815,SEND_NOTIFICATION,train
PAY_000415,CUST_01459,163,CARD,Axis,2026-08-12 11:19:25,EdTech,FAILED,BANK_TIMEOUT,TEMPORARY,0,3118,0.72,0,2,800,ACTIVE,12,Wednesday,Android,4G,Mumbai,0.553,0.823,0.613,0.203,0.003,RETRY_LATER,train
PAY_001341,CUST_00701,4252,WALLET,Kotak,2026-08-28 11:34:25,SaaS,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,3151,0.69,1,2,579,ACTIVE,12,Friday,Android,4G,Chennai,0.4985,0.7785,0.6485,0.1685,0.0,RETRY_LATER,train
PAY_009372,CUST_03026,287,CARD,ICICI,2026-08-22 10:33:31,Ecommerce,FAILED,BANK_TIMEOUT,TEMPORARY,0,2699,0.86,0,0,129,TRIAL,11,Saturday,Android,4G,Mumbai,0.574,0.844,0.634,0.224,0.024,RETRY_LATER,train
PAY_007741,CUST_00179,402,NETBANKING,SBI,2026-08-26 12:01:30,Ecommerce,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,3040,0.85,0,3,168,NONE,12,Wednesday,Android,WiFi,Delhi,0.5225,0.8025,0.6725,0.1925,0.0225,RETRY_LATER,train
PAY_005061,CUST_03115,573,UPI,Kotak,2026-08-08 12:31:27,SaaS,FAILED,PAYMENT_EXPIRED,HARD,0,3057,0.8,0,2,526,ACTIVE,13,Saturday,Web,5G,Chennai,0.025,0.035,0.065,0.095,0.99,SEND_NOTIFICATION,train
PAY_004634,CUST_04315,606,CARD,SBI,2026-08-18 06:28:27,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,1108,0.87,1,4,703,ACTIVE,7,Tuesday,iOS,4G,Hyderabad,0.1055,0.1455,0.5755,0.6755,0.1755,SEND_NOTIFICATION,train
PAY_004610,CUST_03793,799,UPI,BOB,2026-08-05 15:55:27,Gaming,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1732,0.92,0,6,46,ACTIVE,16,Wednesday,iOS,4G,Pune,0.383,0.533,0.453,0.633,0.133,SEND_NOTIFICATION,train
PAY_007367,CUST_00096,1951,CARD,Axis,2026-08-31 17:15:29,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4092,0.99,0,6,632,ACTIVE,18,Monday,Android,WiFi,Delhi,0.5635,0.8435,0.6435,0.2235,0.0435,RETRY_LATER,train
PAY_001470,CUST_03828,995,UPI,Axis,2026-08-30 20:45:25,SaaS,FAILED,BANK_TIMEOUT,TEMPORARY,0,4677,0.66,1,4,576,ACTIVE,21,Sunday,Android,WiFi,Kolkata,0.544,0.814,0.604,0.194,0.0,RETRY_LATER,train
PAY_001711,CUST_01403,257,NETBANKING,Kotak,2026-08-30 04:09:25,Travel,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,3064,0.78,0,2,60,ACTIVE,5,Sunday,iOS,4G,Pune,0.512,0.792,0.662,0.182,0.012,RETRY_LATER,train
PAY_006271,CUST_04163,120,NETBANKING,Axis,2026-08-20 06:47:28,Travel,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,879,0.75,0,1,55,ACTIVE,7,Thursday,Android,WiFi,Kolkata,0.2275,0.3875,0.4875,0.5575,0.0875,SEND_NOTIFICATION,train
PAY_008733,CUST_01957,99,NETBANKING,SBI,2026-08-21 16:40:31,FoodDelivery,FAILED,BANK_TIMEOUT,TEMPORARY,0,2466,0.71,0,1,619,ACTIVE,17,Friday,iOS,5G,Hyderabad,0.5515,0.8215,0.6115,0.2015,0.0015,RETRY_LATER,train
PAY_002272,CUST_04680,260,CARD,Kotak,2026-08-10 07:43:26,EdTech,FAILED,NETWORK_ERROR,TEMPORARY,0,3269,0.85,3,8,569,ACTIVE,8,Monday,iOS,WiFi,Pune,0.5025,0.7725,0.6025,0.1725,0.0225,RETRY_LATER,train
PAY_001584,CUST_00990,2508,CARD,SBI,2026-08-22 18:56:25,Travel,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,5024,0.76,1,2,221,ACTIVE,19,Saturday,Android,5G,Pune,0.509,0.789,0.659,0.179,0.009,RETRY_LATER,train
PAY_001413,CUST_02549,369,CARD,ICICI,2026-08-05 06:34:25,SaaS,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1707,0.83,0,2,800,ACTIVE,7,Wednesday,iOS,WiFi,Mumbai,0.2395,0.3995,0.4995,0.5695,0.0995,SEND_NOTIFICATION,train
PAY_004112,CUST_02018,393,UPI,SBI,2026-08-24 21:26:26,Ecommerce,FAILED,INVALID_ACCOUNT,HARD,0,2577,0.65,2,1,411,NONE,22,Monday,Web,5G,Pune,0.0125,0.0225,0.0925,0.1125,0.9825,SEND_NOTIFICATION,train
PAY_007653,CUST_04275,2031,UPI,Kotak,2026-08-14 18:40:30,SaaS,FAILED,NETWORK_ERROR,TEMPORARY,0,4523,0.79,1,1,251,ACTIVE,19,Friday,iOS,5G,Mumbai,0.4935,0.7635,0.5935,0.1635,0.0135,RETRY_LATER,train
PAY_006694,CUST_03787,277,UPI,ICICI,2026-08-03 10:38:29,Travel,FAILED,NETWORK_ERROR,TEMPORARY,0,1589,0.86,0,3,85,ACTIVE,11,Monday,Web,4G,Kolkata,0.504,0.774,0.604,0.174,0.024,RETRY_LATER,train
PAY_001723,CUST_00353,678,CARD,Axis,2026-08-13 06:21:25,FoodDelivery,FAILED,CARD_EXPIRED,CUSTOMER,0,1633,0.78,0,2,851,ACTIVE,7,Thursday,Web,4G,Chennai,0.092,0.132,0.562,0.662,0.162,SEND_NOTIFICATION,train
PAY_002025,CUST_04897,3727,UPI,Kotak,2026-08-04 05:47:26,Ecommerce,FAILED,PAYMENT_EXPIRED,HARD,0,1890,0.95,0,6,532,ACTIVE,6,Tuesday,iOS,5G,Mumbai,0.0475,0.0575,0.0875,0.1175,0.99,SEND_NOTIFICATION,train
PAY_002213,CUST_02099,2645,NETBANKING,ICICI,2026-08-16 05:10:26,EdTech,FAILED,NETWORK_ERROR,TEMPORARY,0,4564,0.89,1,5,365,ACTIVE,6,Sunday,iOS,4G,Kolkata,0.5085,0.7785,0.6085,0.1785,0.0285,RETRY_LATER,train
PAY_001508,CUST_01159,903,CARD,HDFC,2026-08-10 06:21:25,Ecommerce,FAILED,BLOCKED_METHOD,HARD,0,2640,0.81,1,5,145,ACTIVE,7,Monday,iOS,4G,Chennai,0.0465,0.0565,0.1665,0.1965,0.9665,SEND_NOTIFICATION,train
PAY_002623,CUST_03335,2233,UPI,BOB,2026-08-31 13:53:26,SaaS,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,625,0.9,0,5,495,NONE,14,Monday,iOS,5G,Bangalore,0.38,0.53,0.45,0.63,0.13,SEND_NOTIFICATION,train
PAY_005291,CUST_02577,2844,CARD,SBI,2026-08-14 15:56:27,SaaS,FAILED,INVALID_ACCOUNT,HARD,0,2541,0.77,1,2,968,ACTIVE,16,Friday,Desktop,4G,Chennai,0.0305,0.0405,0.1105,0.1305,0.99,SEND_NOTIFICATION,train
PAY_009129,CUST_02181,579,CARD,Axis,2026-08-23 19:21:31,Travel,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1708,0.82,0,2,978,NONE,20,Sunday,Desktop,4G,Hyderabad,0.198,0.458,0.598,0.738,0.068,SEND_NOTIFICATION,train
PAY_001322,CUST_01093,99,UPI,HDFC,2026-08-28 21:27:25,EdTech,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1825,0.82,0,3,380,CHURNED,22,Friday,Android,WiFi,Chennai,0.198,0.458,0.598,0.738,0.068,SEND_NOTIFICATION,train
PAY_000843,CUST_03630,1767,UPI,ICICI,2026-08-28 18:17:25,FoodDelivery,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,1346,0.99,0,1,355,ACTIVE,19,Friday,Android,WiFi,Pune,0.5635,0.8435,0.6435,0.2235,0.0435,RETRY_LATER,train
PAY_001147,CUST_02670,4267,CARD,ICICI,2026-08-22 00:35:25,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,6429,0.84,0,5,879,NONE,1,Saturday,Android,4G,Chennai,0.541,0.821,0.621,0.201,0.021,RETRY_LATER,train
PAY_003625,CUST_01148,662,UPI,HDFC,2026-08-17 08:45:26,SaaS,FAILED,NETWORK_ERROR,TEMPORARY,0,4512,0.93,0,6,340,ACTIVE,9,Monday,Android,WiFi,Hyderabad,0.5145,0.7845,0.6145,0.1845,0.0345,RETRY_LATER,train
PAY_004281,CUST_03868,1572,UPI,HDFC,2026-08-28 02:37:27,SaaS,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,862,0.99,0,2,678,ACTIVE,3,Friday,Android,4G,Bangalore,0.3935,0.5435,0.4635,0.6435,0.1435,SEND_NOTIFICATION,train
PAY_009011,CUST_01185,1997,CARD,Kotak,2026-08-11 06:55:31,Ecommerce,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1734,0.72,1,2,115,ACTIVE,7,Tuesday,Android,4G,Bangalore,0.353,0.503,0.423,0.603,0.103,SEND_NOTIFICATION,train
PAY_008987,CUST_03652,285,UPI,BOB,2026-08-02 18:39:31,EdTech,FAILED,NETWORK_ERROR,TEMPORARY,0,4696,0.98,0,6,51,ACTIVE,19,Sunday,Web,WiFi,Hyderabad,0.522,0.792,0.622,0.192,0.042,RETRY_LATER,train
PAY_004682,CUST_00579,396,CARD,Kotak,2026-08-26 10:22:27,Ecommerce,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1986,0.79,0,1,763,CHURNED,11,Wednesday,iOS,4G,Kolkata,0.2335,0.3935,0.4935,0.5635,0.0935,SEND_NOTIFICATION,train
PAY_000464,CUST_04078,1707,UPI,HDFC,2026-08-18 08:56:25,FoodDelivery,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4134,0.82,0,3,269,ACTIVE,9,Tuesday,Android,4G,Mumbai,0.538,0.818,0.618,0.198,0.018,RETRY_LATER,train
PAY_001755,CUST_03221,585,WALLET,ICICI,2026-08-12 12:36:26,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,1916,0.85,1,3,909,TRIAL,13,Wednesday,Web,WiFi,Mumbai,0.5425,0.8225,0.6225,0.2025,0.0225,RETRY_LATER,train
PAY_003937,CUST_04376,914,CARD,ICICI,2026-08-17 19:53:26,Travel,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2273,0.93,0,1,662,ACTIVE,20,Monday,iOS,4G,Mumbai,0.2145,0.4745,0.6145,0.7545,0.0845,SEND_NOTIFICATION,train
PAY_007934,CUST_04699,3061,CARD,BOB,2026-08-24 09:54:30,EdTech,FAILED,NETWORK_ERROR,TEMPORARY,0,1891,0.89,0,1,803,CHURNED,10,Monday,iOS,WiFi,Hyderabad,0.5085,0.7785,0.6085,0.1785,0.0285,RETRY_LATER,train
PAY_009461,CUST_00899,6122,CARD,SBI,2026-08-06 14:32:31,FoodDelivery,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,3999,0.65,0,1,396,ACTIVE,15,Thursday,Android,WiFi,Chennai,0.4925,0.7725,0.6425,0.1625,0.0,RETRY_LATER,train
PAY_004402,CUST_01202,350,CARD,Yes,2026-08-30 15:13:27,Ecommerce,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2216,0.87,2,3,16,ACTIVE,16,Sunday,Android,5G,Hyderabad,0.2055,0.4655,0.6055,0.7455,0.0755,SEND_NOTIFICATION,train
PAY_004701,CUST_03086,706,NETBANKING,ICICI,2026-08-21 06:30:27,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,5568,0.99,0,1,916,CHURNED,7,Friday,iOS,4G,Chennai,0.5635,0.8435,0.6435,0.2235,0.0435,RETRY_LATER,train
PAY_008992,CUST_01478,803,NETBANKING,SBI,2026-08-19 11:52:31,SaaS,FAILED,CARD_EXPIRED,CUSTOMER,0,1215,0.89,0,1,358,ACTIVE,12,Wednesday,Android,5G,Bangalore,0.1085,0.1485,0.5785,0.6785,0.1785,SEND_NOTIFICATION,train
PAY_000379,CUST_01573,870,UPI,Kotak,2026-08-08 08:22:25,FoodDelivery,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,3403,0.79,0,2,918,TRIAL,9,Saturday,iOS,4G,Pune,0.5135,0.7935,0.6635,0.1835,0.0135,RETRY_LATER,train
PAY_003107,CUST_04610,1336,CARD,PNB,2026-08-30 13:35:26,EdTech,FAILED,CARD_EXPIRED,CUSTOMER,0,2562,0.73,0,4,895,ACTIVE,14,Sunday,iOS,WiFi,Pune,0.0845,0.1245,0.5545,0.6545,0.1545,SEND_NOTIFICATION,train
PAY_008216,CUST_03683,1455,CARD,Axis,2026-08-13 12:37:30,SaaS,FAILED,INVALID_ACCOUNT,HARD,0,1986,0.75,0,3,22,NONE,13,Thursday,Android,5G,Hyderabad,0.0275,0.0375,0.1075,0.1275,0.99,SEND_NOTIFICATION,train
PAY_001336,CUST_03217,1043,CARD,HDFC,2026-08-15 21:06:25,FoodDelivery,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4093,0.88,0,4,852,ACTIVE,22,Saturday,Web,WiFi,Pune,0.547,0.827,0.627,0.207,0.027,RETRY_LATER,train
PAY_001224,CUST_03831,99,CARD,ICICI,2026-08-16 08:37:25,SaaS,FAILED,CUSTOMER_DECLINED,HARD,0,343,0.85,0,2,440,ACTIVE,9,Sunday,Android,3G,Hyderabad,0.0325,0.0325,0.0525,0.0725,0.99,RETRY_NOW,train
PAY_003849,CUST_02271,914,UPI,SBI,2026-08-30 12:28:26,SaaS,FAILED,CARD_EXPIRED,CUSTOMER,0,641,0.85,0,3,726,ACTIVE,13,Sunday,Android,3G,Kolkata,0.1025,0.1425,0.5725,0.6725,0.1725,SEND_NOTIFICATION,train
PAY_002717,CUST_03743,628,UPI,ICICI,2026-08-06 07:35:26,Ecommerce,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,2952,0.81,1,2,132,ACTIVE,8,Thursday,Android,4G,Mumbai,0.2365,0.3965,0.4965,0.5665,0.0965,SEND_NOTIFICATION,train
PAY_006838,CUST_00725,1057,NETBANKING,PNB,2026-08-31 14:07:29,SaaS,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2718,0.76,1,2,492,ACTIVE,15,Monday,Web,4G,Mumbai,0.189,0.449,0.589,0.729,0.059,SEND_NOTIFICATION,train
PAY_002953,CUST_04197,1095,NETBANKING,HDFC,2026-08-07 09:19:26,Travel,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,3859,0.76,1,1,112,NONE,10,Friday,iOS,WiFi,Hyderabad,0.529,0.809,0.609,0.189,0.009,RETRY_LATER,train
PAY_001351,CUST_03698,142,UPI,Axis,2026-08-17 14:38:25,SaaS,FAILED,CARD_EXPIRED,CUSTOMER,0,710,0.77,0,3,878,ACTIVE,15,Monday,iOS,5G,Pune,0.0905,0.1305,0.5605,0.6605,0.1605,SEND_NOTIFICATION,train
PAY_001083,CUST_04405,3174,CARD,HDFC,2026-08-23 01:24:25,SaaS,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1556,0.84,0,1,234,ACTIVE,2,Sunday,Web,5G,Bangalore,0.201,0.461,0.601,0.741,0.071,SEND_NOTIFICATION,train
PAY_006454,CUST_01554,99,CARD,SBI,2026-08-25 15:13:29,Ecommerce,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1916,0.95,0,1,19,ACTIVE,16,Tuesday,Web,5G,Chennai,0.2575,0.4175,0.5175,0.5875,0.1175,SEND_NOTIFICATION,train
PAY_001812,CUST_03088,1550,CARD,Axis,2026-08-06 04:16:26,SaaS,FAILED,BANK_TIMEOUT,TEMPORARY,0,6171,0.99,0,0,680,ACTIVE,5,Thursday,iOS,5G,Hyderabad,0.5935,0.8635,0.6535,0.2435,0.0435,RETRY_LATER,train
PAY_004122,CUST_03738,462,CARD,Axis,2026-08-24 18:04:26,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,5926,0.81,2,1,554,NONE,18,Monday,iOS,5G,Bangalore,0.5365,0.8165,0.6165,0.1965,0.0165,RETRY_LATER,train
PAY_001352,CUST_02622,179,CARD,PNB,2026-08-20 10:50:25,EdTech,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4508,0.88,0,2,523,ACTIVE,11,Thursday,iOS,4G,Hyderabad,0.547,0.827,0.627,0.207,0.027,RETRY_LATER,train
PAY_007818,CUST_02426,144,CARD,SBI,2026-08-13 08:43:30,FoodDelivery,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,4043,0.78,0,0,731,ACTIVE,9,Thursday,iOS,4G,Bangalore,0.512,0.792,0.662,0.182,0.012,RETRY_LATER,train
PAY_008797,CUST_01401,99,UPI,Axis,2026-08-29 07:01:31,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,5513,0.7,0,4,54,TRIAL,7,Saturday,iOS,3G,Chennai,0.52,0.8,0.6,0.18,0.0,RETRY_LATER,train
PAY_001895,CUST_00398,260,NETBANKING,Kotak,2026-08-03 05:34:26,FoodDelivery,FAILED,NETWORK_ERROR,TEMPORARY,0,5837,0.87,1,2,588,ACTIVE,6,Monday,Android,WiFi,Pune,0.5055,0.7755,0.6055,0.1755,0.0255,RETRY_LATER,train
PAY_006640,CUST_04874,1478,UPI,HDFC,2026-08-07 13:15:29,EdTech,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1583,0.92,0,2,431,ACTIVE,14,Friday,Android,3G,Mumbai,0.213,0.473,0.613,0.753,0.083,SEND_NOTIFICATION,train
PAY_000566,CUST_01797,124,UPI,Kotak,2026-08-07 19:34:25,SaaS,FAILED,CARD_EXPIRED,CUSTOMER,0,1892,0.85,1,3,849,NONE,20,Friday,iOS,WiFi,Delhi,0.1025,0.1425,0.5725,0.6725,0.1725,SEND_NOTIFICATION,train
PAY_003904,CUST_04423,20385,WALLET,Kotak,2026-08-26 12:28:26,Ecommerce,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,829,0.94,0,1,751,ACTIVE,13,Wednesday,iOS,WiFi,Pune,0.216,0.476,0.616,0.756,0.086,SEND_NOTIFICATION,train
PAY_007101,CUST_03298,1638,UPI,Yes,2026-08-25 14:53:29,Travel,FAILED,NETWORK_ERROR,TEMPORARY,0,3663,0.8,0,4,259,NONE,15,Tuesday,Android,WiFi,Delhi,0.495,0.765,0.595,0.165,0.015,RETRY_LATER,train
PAY_003674,CUST_04720,339,UPI,Kotak,2026-08-16 15:18:26,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,2495,0.94,1,2,654,NONE,16,Sunday,Desktop,WiFi,Delhi,0.116,0.156,0.586,0.686,0.186,SEND_NOTIFICATION,train
PAY_004367,CUST_02835,379,UPI,Axis,2026-08-17 05:14:27,EdTech,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4058,0.95,0,3,21,TRIAL,6,Monday,Android,5G,Chennai,0.5575,0.8375,0.6375,0.2175,0.0375,RETRY_LATER,train
PAY_007546,CUST_03545,2270,NETBANKING,HDFC,2026-08-02 09:33:30,Ecommerce,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,2518,0.98,0,5,477,CHURNED,10,Sunday,iOS,5G,Mumbai,0.542,0.822,0.692,0.212,0.042,RETRY_LATER,train
PAY_001213,CUST_04798,338,UPI,ICICI,2026-08-02 14:35:25,FoodDelivery,FAILED,CARD_EXPIRED,CUSTOMER,0,1587,0.85,0,1,449,TRIAL,15,Sunday,Android,WiFi,Kolkata,0.1025,0.1425,0.5725,0.6725,0.1725,SEND_NOTIFICATION,train
PAY_001190,CUST_03007,317,UPI,HDFC,2026-08-31 08:49:25,EdTech,FAILED,PAYMENT_EXPIRED,HARD,0,1984,0.89,0,3,762,TRIAL,9,Monday,Web,3G,Kolkata,0.0385,0.0485,0.0785,0.1085,0.99,SEND_NOTIFICATION,train
PAY_003956,CUST_01203,150,CARD,HDFC,2026-08-29 06:28:26,EdTech,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,5971,0.87,0,2,785,ACTIVE,7,Saturday,Android,WiFi,Kolkata,0.5255,0.8055,0.6755,0.1955,0.0255,RETRY_LATER,train
PAY_000899,CUST_00744,556,CARD,Kotak,2026-08-21 05:28:25,EdTech,FAILED,CARD_EXPIRED,CUSTOMER,0,2184,0.73,1,1,140,ACTIVE,6,Friday,iOS,4G,Delhi,0.0845,0.1245,0.5545,0.6545,0.1545,SEND_NOTIFICATION,train
PAY_004787,CUST_02543,411,UPI,HDFC,2026-08-22 16:22:27,EdTech,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1097,0.91,0,3,942,ACTIVE,17,Saturday,iOS,WiFi,Mumbai,0.2515,0.4115,0.5115,0.5815,0.1115,SEND_NOTIFICATION,train
PAY_008093,CUST_04396,3846,NETBANKING,Yes,2026-08-04 07:39:30,SaaS,FAILED,CARD_EXPIRED,CUSTOMER,0,3166,0.85,0,1,573,NONE,8,Tuesday,Desktop,WiFi,Hyderabad,0.1025,0.1425,0.5725,0.6725,0.1725,SEND_NOTIFICATION,train
PAY_004603,CUST_00341,780,NETBANKING,PNB,2026-08-26 10:33:27,Ecommerce,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,1759,0.72,0,1,360,NONE,11,Wednesday,iOS,WiFi,Chennai,0.503,0.783,0.653,0.173,0.003,RETRY_LATER,train
PAY_008897,CUST_04313,164,UPI,PNB,2026-08-22 09:31:31,Ecommerce,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1797,0.81,0,0,550,ACTIVE,10,Saturday,iOS,WiFi,Hyderabad,0.2365,0.3965,0.4965,0.5665,0.0965,SEND_NOTIFICATION,train
PAY_003455,CUST_04137,320,NETBANKING,HDFC,2026-08-05 03:26:26,EdTech,FAILED,NETWORK_ERROR,TEMPORARY,0,3389,0.97,0,4,812,NONE,4,Wednesday,Android,4G,Mumbai,0.5205,0.7905,0.6205,0.1905,0.0405,RETRY_LATER,train
PAY_003610,CUST_00760,690,UPI,ICICI,2026-08-30 18:30:26,SaaS,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2014,0.84,0,2,521,TRIAL,19,Sunday,Web,5G,Pune,0.201,0.461,0.601,0.741,0.071,SEND_NOTIFICATION,train
PAY_008158,CUST_02342,99,UPI,ICICI,2026-08-31 21:09:30,EdTech,FAILED,PAYMENT_EXPIRED,HARD,0,3427,0.89,0,2,234,NONE,22,Monday,iOS,5G,Bangalore,0.0385,0.0485,0.0785,0.1085,0.99,RETRY_LATER,train
PAY_008766,CUST_02461,1124,CARD,Kotak,2026-08-08 19:36:31,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4691,0.75,0,1,517,ACTIVE,20,Saturday,Android,WiFi,Delhi,0.5275,0.8075,0.6075,0.1875,0.0075,RETRY_LATER,train
PAY_009678,CUST_04664,5200,WALLET,HDFC,2026-08-22 12:19:32,FoodDelivery,FAILED,BLOCKED_METHOD,HARD,0,2741,0.83,0,2,593,ACTIVE,13,Saturday,iOS,WiFi,Delhi,0.0495,0.0595,0.1695,0.1995,0.9695,SEND_NOTIFICATION,train
PAY_007573,CUST_04032,311,CARD,Yes,2026-08-13 19:08:30,Ecommerce,FAILED,NETWORK_ERROR,TEMPORARY,0,4307,0.92,0,6,72,ACTIVE,20,Thursday,Web,WiFi,Pune,0.513,0.783,0.613,0.183,0.033,RETRY_LATER,train
PAY_003910,CUST_03131,1260,UPI,Axis,2026-08-24 10:45:26,Ecommerce,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,200,0.95,0,4,484,CHURNED,11,Monday,iOS,WiFi,Hyderabad,0.3875,0.5375,0.4575,0.6375,0.1375,SEND_NOTIFICATION,train
PAY_004029,CUST_01921,312,CARD,Yes,2026-08-02 08:51:26,Travel,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,4911,0.86,0,9,518,ACTIVE,9,Sunday,Android,4G,Pune,0.524,0.804,0.674,0.194,0.024,RETRY_LATER,train
PAY_003932,CUST_03400,108,CARD,ICICI,2026-08-11 08:41:26,Travel,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,5875,0.91,0,3,431,TRIAL,9,Tuesday,iOS,4G,Kolkata,0.5315,0.8115,0.6815,0.2015,0.0315,RETRY_LATER,train
PAY_002333,CUST_04714,4132,CARD,Axis,2026-08-15 15:45:26,FoodDelivery,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2998,0.81,0,2,71,ACTIVE,16,Saturday,Web,4G,Kolkata,0.1965,0.4565,0.5965,0.7365,0.0665,SEND_NOTIFICATION,train
PAY_007303,CUST_02369,1125,UPI,Axis,2026-08-12 13:11:29,EdTech,FAILED,CARD_EXPIRED,CUSTOMER,0,2634,0.83,0,5,362,ACTIVE,14,Wednesday,Android,WiFi,Delhi,0.0995,0.1395,0.5695,0.6695,0.1695,SEND_NOTIFICATION,train
PAY_002263,CUST_00927,520,CARD,Yes,2026-08-24 12:55:26,FoodDelivery,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1323,0.73,1,3,375,ACTIVE,13,Monday,Web,4G,Chennai,0.1845,0.4445,0.5845,0.7245,0.0545,SEND_NOTIFICATION,train
